"UNIPROT_ID"	"markers"	"bandle.allocation_DMSO"	"bandle.loc.probability_DMSO"	"bandle.loc.outlier_DMSO"	"confident.localisation_DMSO"	"bandle.allocation_Tg"	"bandle.loc.probability_Tg"	"bandle.loc.outlier_Tg"	"confident.localisation_Tg"	"bandle.diff.loc.prob"	"bandle.diff.loc.prob_lower_quartile"	"GENES"	"ENTRY-NAME"	"PROTEIN-NAMES"	"FUNCTION"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9BYN8"	"unknown"	"MITOCHONDRIA"	1	0	"MITOCHONDRIA"	"PM"	0.999999924777995	0	"PM"	0.998003003418502	0.997524258055061	"MRPS26 C20orf193 RPMS13"	"RT26_HUMAN"	"28S ribosomal protein S26, mitochondrial (MRP-S26) (S26mt) (28S ribosomal protein S13, mitochondrial) (MRP-S13) (S13mt) (Mitochondrial small ribosomal subunit protein mS26)"	NA
"Q9BYT3"	"unknown"	"CYTOSOL"	0.999999936384952	1	"Undefined"	"NUCLEOPLASM-2"	0.997460211037022	0	"NUCLEOPLASM-2"	0.997976330312569	0.997262223021588	"STK33"	"STK33_HUMAN"	"Serine/threonine-protein kinase 33 (EC 2.7.11.1)"	"FUNCTION: Serine/threonine protein kinase which phosphorylates VIME. May play a specific role in the dynamic behavior of the intermediate filament cytoskeleton by phosphorylation of VIME (By similarity). Not essential for the survival of KRAS-dependent AML cell lines. {ECO:0000250, ECO:0000269|PubMed:21742770}."
"Q9BZL1"	"unknown"	"CYTOSOL"	0.990364890717759	0	"CYTOSOL"	"NUCLEOPLASM-2"	0.999987837219745	0	"NUCLEOPLASM-2"	0.993877513263201	0.991827890048834	"UBL5"	"UBL5_HUMAN"	"Ubiquitin-like protein 5"	NA
"Q9BZQ6"	"unknown"	"ER"	0.999999996278083	0	"ER"	"PEROXISOME"	0.999765943865947	0	"PEROXISOME"	0.998050214270996	0.99738235910659	"EDEM3 C1orf22"	"EDEM3_HUMAN"	"ER degradation-enhancing alpha-mannosidase-like protein 3 (EC 3.2.1.113) (Alpha-1,2-mannosidase EDEM3)"	"FUNCTION: Involved in endoplasmic reticulum-associated degradation (ERAD). Accelerates the glycoprotein ERAD by proteasomes, by catalyzing mannose trimming from Man8GlcNAc2 to Man7GlcNAc2 in the N-glycans. Seems to have alpha 1,2-mannosidase activity (By similarity). {ECO:0000250, ECO:0000269|PubMed:25092655}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H098"	"unknown"	"GOLGI"	0.999999999999398	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999980977	1	"Undefined"	0.998075012925342	0.997548868378348	"FAM107B C10orf45"	"F107B_HUMAN"	"Protein FAM107B"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H1E3"	"unknown"	"GOLGI"	1	0.94	"Undefined"	"NUCLEOPLASM-2"	0.999996161056153	1	"Undefined"	0.99795469322958	0.997343764973522	"NUCKS1 NUCKS JC7"	"NUCKS_HUMAN"	"Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 (P1)"	"FUNCTION: Chromatin-associated protein involved in DNA repair by promoting homologous recombination (HR) (PubMed:26323318). Binds double-stranded DNA (dsDNA) and secondary DNA structures, such as D-loop structures, but with less affinity than RAD51AP1 (PubMed:26323318). {ECO:0000269|PubMed:26323318}."
"Q9H2D1"	"unknown"	"PEROXISOME"	0.999947923071862	0	"PEROXISOME"	"PM"	0.914284000150718	0	"Undefined"	0.997939492823185	0.997107494899094	"SLC25A32 MFT MFTC"	"MFTC_HUMAN"	"Mitochondrial folate transporter/carrier (Solute carrier family 25 member 32)"	"FUNCTION: Transports folate across the inner membranes of mitochondria (PubMed:15140890, PubMed:29666258). Can also transport FAD across the mitochondrial inner membrane (PubMed:16165386). {ECO:0000269|PubMed:15140890, ECO:0000269|PubMed:16165386, ECO:0000269|PubMed:29666258}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H330"	"unknown"	"PM"	0.999999997929366	0	"PM"	"LYSOSOME"	0.999999999949628	0	"LYSOSOME"	0.997925980628901	0.997227571571009	"TMEM245 C9orf5"	"TM245_HUMAN"	"Transmembrane protein 245 (Protein CG-2)"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H3P7"	"unknown"	"GOLGI"	1	1	"Undefined"	"NUCLEOPLASM-2"	0.999475160744067	1	"Undefined"	0.998063444893528	0.997461870322534	"ACBD3 GCP60 GOCAP1 GOLPH1"	"GCP60_HUMAN"	"Golgi resident protein GCP60 (Acyl-CoA-binding domain-containing protein 3) (Golgi complex-associated protein 1) (GOCAP1) (Golgi phosphoprotein 1) (GOLPH1) (PBR- and PKA-associated protein 7) (Peripheral benzodiazepine receptor-associated protein PAP7) [Cleaved into: Golgi resident protein GCP60, N-terminally processed]"	"FUNCTION: Involved in the maintenance of Golgi structure by interacting with giantin, affecting protein transport between the endoplasmic reticulum and Golgi (PubMed:11590181). Involved in hormone-induced steroid biosynthesis in testicular Leydig cells (By similarity). Recruits PI4KB to the Golgi apparatus membrane; enhances the enzyme activity of PI4KB activity via its membrane recruitment thereby increasing the local concentration of the substrate in the vicinity of the kinase (PubMed:27009356). {ECO:0000250|UniProtKB:Q8BMP6, ECO:0000269|PubMed:11590181, ECO:0000269|PubMed:27009356}.; FUNCTION: (Microbial infection) Plays an essential role in Aichi virus RNA replication by recruiting PI4KB at the viral replication sites. {ECO:0000269|PubMed:22124328, ECO:0000269|PubMed:22258260, ECO:0000269|PubMed:27989622}."
"Q9H444"	"unknown"	"GOLGI"	0.907213025016622	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999999999	1	"Undefined"	0.998079208260233	0.997414226949701	"CHMP4B C20orf178 SHAX1"	"CHM4B_HUMAN"	"Charged multivesicular body protein 4b (Chromatin-modifying protein 4b) (CHMP4b) (SNF7 homolog associated with Alix 1) (SNF7-2) (hSnf7-2) (Vacuolar protein sorting-associated protein 32-2) (Vps32-2) (hVps32-2)"	"FUNCTION: Probable core component of the endosomal sorting required for transport complex III (ESCRT-III) which is involved in multivesicular bodies (MVBs) formation and sorting of endosomal cargo proteins into MVBs. MVBs contain intraluminal vesicles (ILVs) that are generated by invagination and scission from the limiting membrane of the endosome and mostly are delivered to lysosomes enabling degradation of membrane proteins, such as stimulated growth factor receptors, lysosomal enzymes and lipids. The MVB pathway appears to require the sequential function of ESCRT-O, -I,-II and -III complexes. ESCRT-III proteins mostly dissociate from the invaginating membrane before the ILV is released (PubMed:12860994, PubMed:18209100). The ESCRT machinery also functions in topologically equivalent membrane fission events, such as the terminal stages of cytokinesis (PubMed:21310966). Together with SPAST, the ESCRT-III complex promotes nuclear envelope sealing and mitotic spindle disassembly during late anaphase (PubMed:26040712). Plays a role in the endosomal sorting pathway. ESCRT-III proteins are believed to mediate the necessary vesicle extrusion and/or membrane fission activities, possibly in conjunction with the AAA ATPase VPS4. When overexpressed, membrane-assembled circular arrays of CHMP4B filaments can promote or stabilize negative curvature and outward budding. CHMP4A/B/C are required for the exosomal release of SDCBP, CD63 and syndecan (PubMed:22660413). {ECO:0000269|PubMed:12860994, ECO:0000269|PubMed:18209100, ECO:0000269|PubMed:21310966, ECO:0000269|PubMed:22660413, ECO:0000269|PubMed:26040712}.; FUNCTION: (Microbial infection) The ESCRT machinery also functions in topologically equivalent membrane fission events, such as the budding of enveloped viruses (HIV-1 and other lentiviruses). Via its interaction with PDCD6IP involved in HIV-1 p6- and p9-dependent virus release. {ECO:0000269|PubMed:14505569, ECO:0000269|PubMed:14505570, ECO:0000269|PubMed:14519844, ECO:0000269|PubMed:22422861}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H497"	"unknown"	"PM"	0.999883384406865	0	"PM"	"LYSOSOME"	0.99999916698279	0	"LYSOSOME"	0.998079357028549	0.997541662622143	"TOR3A ADIR"	"TOR3A_HUMAN"	"Torsin-3A (ATP-dependent interferon-responsive protein) (Torsin family 3 member A)"	NA
"Q9H4B0"	"unknown"	"MITOCHONDRIA"	0.999998231512825	0	"MITOCHONDRIA"	"PM"	0.999178551487976	0	"PM"	0.998250120130755	0.9977435015131	"OSGEPL1 GCP1"	"OSGP2_HUMAN"	"Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (O-sialoglycoprotein endopeptidase-like protein 1) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein OSGEPL1) (tRNA threonylcarbamoyladenosine biosynthesis protein OSGEPL1)"	"FUNCTION: Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in mitochondrial tRNAs that read codons beginning with adenine. Probably involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37. Involved in mitochondrial genome maintenance. {ECO:0000255|HAMAP-Rule:MF_03179}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H6A9"	"unknown"	"ER"	0.99999999999995	0	"ER"	"MITOCHONDRIA"	0.999998075581058	0	"MITOCHONDRIA"	0.998227008307921	0.997666448343854	"PCNX3 PCNXL3"	"PCX3_HUMAN"	"Pecanex-like protein 3 (Pecanex homolog protein 3)"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9H8Y8"	"unknown"	"GOLGI"	0.998260673079606	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999999831	0	"NUCLEOPLASM-2"	0.997909145340526	0.997135293114948	"GORASP2 GOLPH6"	"GORS2_HUMAN"	"Golgi reassembly-stacking protein 2 (GRS2) (Golgi phosphoprotein 6) (GOLPH6) (Golgi reassembly-stacking protein of 55 kDa) (GRASP55) (p59)"	"FUNCTION: Plays a role in the assembly and membrane stacking of the Golgi cisternae, and in the process by which Golgi stacks reform after breakdown during mitosis and meiosis (PubMed:10487747, PubMed:21515684, PubMed:22523075). May regulate the intracellular transport and presentation of a defined set of transmembrane proteins, such as transmembrane TGFA (PubMed:11101516). Required for normal acrosome formation during spermiogenesis and normal male fertility, probably by promoting colocalization of JAM2 and JAM3 at contact sites between germ cells and Sertoli cells (By similarity). Mediates ER stress-induced unconventional (ER/Golgi-independent) trafficking of core-glycosylated CFTR to cell membrane (PubMed:21884936, PubMed:27062250, PubMed:28067262). {ECO:0000250|UniProtKB:Q99JX3, ECO:0000269|PubMed:10487747, ECO:0000269|PubMed:11101516, ECO:0000269|PubMed:21515684, ECO:0000269|PubMed:21884936, ECO:0000269|PubMed:22523075, ECO:0000269|PubMed:27062250, ECO:0000269|PubMed:28067262}."
"Q9H920"	"unknown"	"PM"	0.999999999989624	0	"PM"	"ER"	0.999986062711916	0	"ER"	0.997825720858427	0.997088276881526	"RNF121"	"RN121_HUMAN"	"RING finger protein 121"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9HAS0"	"unknown"	"GOLGI"	0.999999916344016	1	"Undefined"	"CYTOSOL"	0.965710121861665	1	"Undefined"	0.998097748731647	0.997519715867766	"C17orf75"	"NJMU_HUMAN"	"Protein Njmu-R1"	"FUNCTION: As component of the WDR11 complex acts together with TBC1D23 to facilitate the golgin-mediated capture of vesicles generated using AP-1 (PubMed:29426865). May have a role in spermatogenesis. {ECO:0000269|PubMed:29426865}."
"Q9HAU0"	"unknown"	"CYTOSOL"	0.999999968718526	1	"Undefined"	"NUCLEOPLASM-2"	0.979256072616158	1	"Undefined"	0.993923188711129	0.991741433591315	"PLEKHA5 KIAA1686 PEPP2"	"PKHA5_HUMAN"	"Pleckstrin homology domain-containing family A member 5 (PH domain-containing family A member 5) (Phosphoinositol 3-phosphate-binding protein 2) (PEPP-2)"	NA
"Q9HAV0"	"unknown"	"ER"	0.999999998884243	0	"ER"	"PM"	0.99999955747672	0	"PM"	0.997823693496753	0.997299457861753	"GNB4"	"GBB4_HUMAN"	"Guanine nucleotide-binding protein subunit beta-4 (Transducin beta chain 4)"	"FUNCTION: Guanine nucleotide-binding proteins (G proteins) are involved as a modulator or transducer in various transmembrane signaling systems. The beta and gamma chains are required for the GTPase activity, for replacement of GDP by GTP, and for G protein-effector interaction."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9NQ50"	"unknown"	"MITOCHONDRIA"	1	0	"MITOCHONDRIA"	"PM"	0.997275326935421	0	"PM"	0.998055723296441	0.997422897707346	"MRPL40 NLVCF URIM"	"RM40_HUMAN"	"39S ribosomal protein L40, mitochondrial (L40mt) (MRP-L40) (Mitochondrial large ribosomal subunit protein mL40) (Nuclear localization signal-containing protein deleted in velocardiofacial syndrome) (Up-regulated in metastasis)"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9NR46"	"unknown"	"GOLGI"	0.999999999999901	1	"Undefined"	"CYTOSOL"	0.999706702903278	1	"Undefined"	0.998074038356169	0.99749802828847	"SH3GLB2 KIAA1848 PP578"	"SHLB2_HUMAN"	"Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9NUD5"	"unknown"	"RIBOSOME"	1	0	"RIBOSOME"	"CYTOSOL"	0.55776555404988	1	"Undefined"	0.998080192342542	0.997585262900372	"ZCCHC3 C20orf99"	"ZCHC3_HUMAN"	"Zinc finger CCHC domain-containing protein 3"	"FUNCTION: Nucleic acid-binding protein involved in innate immune response to DNA and RNA viruses (PubMed:30193849, PubMed:30135424). Binds DNA and RNA in the cytoplasm and acts by promoting recognition of viral nucleic acids by virus sensors, such as DDX58/RIG-I, IFIH1/MDA5 and CGAS (PubMed:30193849, PubMed:30135424). Acts as a co-sensor for recognition of double-stranded DNA (dsDNA) by cGAS in the cytoplasm, thereby playing a role in innate immune response to cytosolic dsDNA and DNA virus (PubMed:30135424). Binds dsDNA and probably acts by promoting sensing of dsDNA by CGAS, leading to enhance CGAS oligomerization and activation (PubMed:30135424). Promotes sensing of viral RNA by RIG-I-like receptors proteins DDX58/RIG-I and IFIH1/MDA5 via two mechanisms: binds double-stranded RNA (dsRNA), enhancing the binding of DDX58/RIG-I and IFIH1/MDA5 to dsRNA and promotes 'Lys-63'-linked ubiquitination and subsequent activation of DDX58/RIG-I and IFIH1/MDA5 (PubMed:30193849). {ECO:0000269|PubMed:30135424, ECO:0000269|PubMed:30193849}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9NUL3"	"unknown"	"RIBOSOME"	1	0	"RIBOSOME"	"CYTOSOL"	0.980312652991723	1	"Undefined"	0.997911211438027	0.997308572724676	"STAU2"	"STAU2_HUMAN"	"Double-stranded RNA-binding protein Staufen homolog 2"	"FUNCTION: RNA-binding protein required for the microtubule-dependent transport of neuronal RNA from the cell body to the dendrite. As protein synthesis occurs within the dendrite, the localization of specific mRNAs to dendrites may be a prerequisite for neurite outgrowth and plasticity at sites distant from the cell body (By similarity). {ECO:0000250|UniProtKB:Q68SB1}."
"Q9NUQ6"	"unknown"	"RIBOSOME"	1	0	"RIBOSOME"	"NUCLEOPLASM-2"	0.999986583729893	1	"Undefined"	0.997972303752665	0.997240029991422	"SPATS2L DNAPTP6 SP1224"	"SPS2L_HUMAN"	"SPATS2-like protein (DNA polymerase-transactivated protein 6) (Stress granule and nucleolar protein) (SGNP)"	NA
"Q9NUY8"	"unknown"	"CYTOSOL"	0.999999999980355	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999593258	1	"Undefined"	0.998172685924059	0.997520137320539	"TBC1D23 NS4ATP1"	"TBC23_HUMAN"	"TBC1 domain family member 23 (HCV non-structural protein 4A-transactivated protein 1)"	"FUNCTION: Putative Rab GTPase-activating protein which plays a role in vesicular trafficking (PubMed:28823707). Involved in endosome-to-Golgi trafficking. Acts as a bridging protein by binding simultaneously to golgins, including GOLGA1 and GOLGA4, located at the trans-Golgi, and to the WASH complex, located on endosome-derived vesicles (PubMed:29084197, PubMed:29426865). Together with WDR11 complex facilitates the golgin-mediated capture of vesicles generated using AP-1 (PubMed:29426865). Plays a role in brain development, including in cortical neuron positioning (By similarity). May also be important for neurite outgrowth, possibly through its involvement in membrane trafficking and cargo delivery, 2 processes that are essential for axonal and dendritic growth (By similarity). May act as a general inhibitor of innate immunity signaling, strongly inhibiting multiple TLR and dectin/CLEC7A-signaling pathways. Does not alter initial activation events, but instead affects maintenance of inflammatory gene expression several hours after bacterial lipopolysaccharide (LPS) challenge (By similarity). {ECO:0000250|UniProtKB:Q8K0F1, ECO:0000269|PubMed:28823707, ECO:0000269|PubMed:29084197, ECO:0000269|PubMed:29426865}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9NWS8"	"unknown"	"MITOCHONDRIA"	0.999977488909946	0	"MITOCHONDRIA"	"PM"	1	0	"PM"	0.998083935253283	0.99764471336963	"RMND1 C6orf96"	"RMND1_HUMAN"	"Required for meiotic nuclear division protein 1 homolog"	"FUNCTION: Required for mitochondrial translation, possibly by coordinating the assembly or maintenance of the mitochondrial ribosome (PubMed:23022098, PubMed:25604853). {ECO:0000269|PubMed:23022098, ECO:0000269|PubMed:25604853}."
"Q9NWV4"	"unknown"	"CYTOSOL"	0.99996514624745	1	"Undefined"	"NUCLEOPLASM-2"	0.999999985342155	0	"NUCLEOPLASM-2"	0.99796639430809	0.997366276361701	"CZIB C1orf123"	"CZIB_HUMAN"	"CXXC motif containing zinc binding protein (UPF0587 protein C1orf123)"	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9NZA1"	"unknown"	"CYTOSOL"	0.989779415266031	0.148	"Undefined"	"NUCLEOPLASM-2"	0.999324150229911	0	"NUCLEOPLASM-2"	0.994082151492406	0.992089391168513	"CLIC5"	"CLIC5_HUMAN"	"Chloride intracellular channel protein 5"	"FUNCTION: Required for normal hearing (PubMed:24781754). It is necessary for the formation of stereocilia in the inner ear and normal development of the organ of Corti (By similarity). Can insert into membranes and form poorly selective ion channels that may also transport chloride ions. May play a role in the regulation of transepithelial ion absorption and secretion. Is required for the development and/or maintenance of the proper glomerular endothelial cell and podocyte architecture (PubMed:15184393, PubMed:18028448, PubMed:20335315). Plays a role in formation of the lens suture in the eye, which is important for normal optical properties of the lens (By similarity). {ECO:0000250|UniProtKB:Q8BXK9, ECO:0000269|PubMed:15184393, ECO:0000269|PubMed:18028448, ECO:0000269|PubMed:20335315, ECO:0000269|PubMed:24781754}."
"Q9NZC3"	"unknown"	"PM"	0.999999385130416	0	"PM"	"ER"	0.999929472239312	0	"ER"	0.997976934858155	0.997307273952663	"GDE1 MIR16"	"GDE1_HUMAN"	"Glycerophosphodiester phosphodiesterase 1 (Glycerophosphoinositol glycerophosphodiesterase GDE1) (EC 3.1.4.44) (Lysophospholipase D GDE1) (EC 3.1.4.-) (Membrane-interacting protein of RGS16) (RGS16-interacting membrane protein)"	"FUNCTION: Hydrolyzes the phosphodiester bond of glycerophosphodiesters such as glycerophosphoinositol (GroPIns) and glycerophosphoethanolamine (GroPEth), to yield a glycerol phosphate and an alcohol (By similarity). Hydrolyzes glycerophospho-N-acylethanolamines to N-acylethanolamines in the brain and partipates to bioactive N-acylethanolamines biosynthesis such as anandamide (an endocannabinoid), N-palmitoylethanolamine (an anti-inflammatory), and N-oleoylethanolamine (an anorexic). In addition, has a lysophospholipase D activity by hydrolyzing N-acyl-lysoplasmenylethanolamine (N-acyl-lysoPlsEt) to N-acylethanolamine. However lysophospholipase D activity is lower than glycerophosphodiester phosphodiesterase activity (By similarity). Has little or no activity towards glycerophosphocholine (By similarity). {ECO:0000250|UniProtKB:Q9JL55, ECO:0000250|UniProtKB:Q9JL56}."
"Q9NZN4"	"unknown"	"PM"	0.943396604025334	1	"Undefined"	"ER"	0.994763767970745	1	"Undefined"	0.997975732026686	0.997508873691112	"EHD2 PAST2"	"EHD2_HUMAN"	"EH domain-containing protein 2 (PAST homolog 2)"	"FUNCTION: ATP- and membrane-binding protein that controls membrane reorganization/tubulation upon ATP hydrolysis (By similarity). Plays a role in membrane trafficking between the plasma membrane and endosomes (PubMed:17233914). Important for the internalization of GLUT4. Required for fusion of myoblasts to skeletal muscle myotubes. Required for normal translocation of FER1L5 to the plasma membrane (By similarity). Regulates the equilibrium between cell surface-associated and cell surface-dissociated caveolae by constraining caveolae at the cell membrane (PubMed:25588833). {ECO:0000250|UniProtKB:Q8BH64, ECO:0000269|PubMed:17233914, ECO:0000269|PubMed:25588833}."
"Q9P035"	"unknown"	"PM"	0.999999999994234	0	"PM"	"LYSOSOME"	0.999999999998311	0	"LYSOSOME"	0.997983660738623	0.997381692585529	"HACD3 BIND1 PTPLAD1"	"HACD3_HUMAN"	"Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 3) (HACD3) (Butyrate-induced protein 1) (B-ind1) (hB-ind1) (Protein-tyrosine phosphatase-like A domain-containing protein 1)"	"FUNCTION: Catalyzes the third of the four reactions of the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of two carbons to the chain of long- and very long-chain fatty acids/VLCFAs per cycle. This enzyme catalyzes the dehydration of the 3-hydroxyacyl-CoA intermediate into trans-2,3-enoyl-CoA, within each cycle of fatty acid elongation. Thereby, it participates in the production of VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators. May be involved in Rac1-signaling pathways leading to the modulation of gene expression. Promotes insulin receptor/INSR autophosphorylation and is involved in INSR internalization (PubMed:25687571). {ECO:0000269|PubMed:10747961, ECO:0000269|PubMed:18554506, ECO:0000269|PubMed:25687571}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9P0V3"	"unknown"	"PM"	0.998331667934209	0	"PM"	"ER"	0.999985124543983	0	"ER"	0.993768981341527	0.991465767620044	"SH3BP4 BOG25 EHB10 TTP"	"SH3B4_HUMAN"	"SH3 domain-binding protein 4 (EH-binding protein 10) (Transferrin receptor-trafficking protein)"	"FUNCTION: May function in transferrin receptor internalization at the plasma membrane through a cargo-specific control of clathrin-mediated endocytosis. Alternatively, may act as a negative regulator of the amino acid-induced TOR signaling by inhibiting the formation of active Rag GTPase complexes. Preferentially binds inactive Rag GTPase complexes and prevents their interaction with the mTORC1 complex inhibiting its relocalization to lysosomes and its activation. Thereby, may indirectly regulate cell growth, proliferation and autophagy. {ECO:0000269|PubMed:16325581, ECO:0000269|PubMed:22575674}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9P227"	"unknown"	"CYTOSOL"	0.999999992783292	1	"Undefined"	"NUCLEOPLASM-2"	0.999480788359359	1	"Undefined"	0.998003331815093	0.997163189168173	"ARHGAP23 KIAA1501"	"RHG23_HUMAN"	"Rho GTPase-activating protein 23 (Rho-type GTPase-activating protein 23)"	"FUNCTION: GTPase activator for the Rho-type GTPases by converting them to an inactive GDP-bound state. {ECO:0000250}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9UBH6"	"unknown"	"ER"	0.999962829529379	0	"ER"	"PM"	0.994307512798307	0	"PM"	0.993904470462056	0.991780623255533	"XPR1 SYG1 XR"	"XPR1_HUMAN"	"Xenotropic and polytropic retrovirus receptor 1 (Protein SYG1 homolog) (Xenotropic and polytropic murine leukemia virus receptor X3) (X-receptor)"	"FUNCTION: Plays a role in phosphate homeostasis. Mediates phosphate export from the cell (PubMed:23791524, PubMed:25938945). Binds inositol hexakisphosphate (Ins6P) and similar inositol polyphosphates, such as 5-diphospho-inositol pentakisphosphate (5-InsP7); these are important intracellular signaling molecules (PubMed:27080106). {ECO:0000250|UniProtKB:Q9Z0U0, ECO:0000269|PubMed:23791524, ECO:0000269|PubMed:25938945, ECO:0000269|PubMed:27080106}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
